Link,Thương hiệu,Tên sp,Thông tin,Giá,Tên khách hàng,Rating,Hài lòng,Đánh giá,RAM,Loại RAM,Tốc độ Bus RAM,Hỗ trợ RAM tối đa,Ổ cứng,Công nghệ CPU,Số nhân,Số luồng,Tốc độ CPU,Tốc độ tối đa,NPU,Hiệu năng xử lý AI (TOPS),Màn hình,Độ phân giải,Tần số quét,Độ phủ màu,Công nghệ màn hình,Màn hình cảm ứng,Độ sáng SDR,Card màn hình,Công nghệ âm thanh,DTS,Cổng giao tiếp,Kết nối không dây,Webcam,Đèn bàn phím,Tính năng khác,Tản nhiệt,Khe đọc thẻ nhớ,Kích thước,Chất liệu,Thông tin Pin,Hệ điều hành,Thời điểm ra mắt,Dài(mm),Rộng(mm),Dày(mm),Trọng Lượng(kg)
https://www.thegioididong.com/laptop/acer-aspire-lite-14-51m-59bn-i5-nxktxsv001,Acer,Laptop Acer Aspire Lite 14 51M 59BN i5 1235U/16GB/512GB/Win11 (NX.KTXSV.001),"Bộ sản phẩm gồm: Sách hướng dẫn, Sạc Laptop Acer ( 65W ), Thùng máy
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",8490000,Huỳnh Anh,4,1,Laptop mua lần đàu bị trầy xước lỏng óc sau đem lên điện máy xanh các bạn nhân viên hỗ trợ nhiệt tình và đã đổi được máy mới,16 GB,DDR5 2 khe (1 khe 16 GB + 1 khe rời),4800 MHz,64 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,,,"14""",Full HD+ (1920 x 1200),60Hz,45% NTSC,TFT,,,Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),Stereo speakers,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,,,Micro SD,Dài 313.3 mm - Rộng 218 mm - Dày 16.9 mm - 1.5 kg,Vỏ nhựa - nắp lưng bằng kim loại,"3-cell Li-ion, 58 Wh",Windows 11 Home SL,2024,313.3,218,16.9,1.5
https://www.thegioididong.com/laptop/acer-aspire-lite-15-51m-55nb-i5-nxkrssv001?utm_flashsale=1,Acer,Laptop Acer Aspire Lite 15 51M 55NB i5 1155G7/8GB/512GB/Win11 (NX.KRSSV.001),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",8490000,Trương Hoàng Hiếu,3,1,Tại sao em chuyển bàn phím qua telex unicode và chuyển về vie nhưng bàn phím k gõ dấu được,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Tiger Lake - 1155G7,4,8,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,45% NTSC,220 nits,,,Card tích hợp - Intel Iris Xe Graphics,Stereo speakers,,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Bản lề mở 180 độ,,,Dài 360.4 mm - Rộng 239.3 mm - Dày 19.7 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,36Wh,Windows 11 Home SL,2024,360.4,239.3,19.7,1.7
https://www.thegioididong.com/laptop/acer-aspire-lite-15-51m-55nb-i5-nxkrssv001?utm_flashsale=1,Acer,Laptop Acer Aspire Lite 15 51M 55NB i5 1155G7/8GB/512GB/Win11 (NX.KRSSV.001),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",8490000,Thanh Nguyễn,2,1,Máy sử dụng được 1 tuần thì bị lỗi...,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Tiger Lake - 1155G7,4,8,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,45% NTSC,220 nits,,,Card tích hợp - Intel Iris Xe Graphics,Stereo speakers,,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Bản lề mở 180 độ,,,Dài 360.4 mm - Rộng 239.3 mm - Dày 19.7 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,36Wh,Windows 11 Home SL,2024,360.4,239.3,19.7,1.7
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Ngô Văn Thắng,1,1,"Hơi thất vọng, mở 1 file CAD lên máy vẫn đứng. Không mượt như mình mong đợi",8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Toại,5,0,"Tôi rất ít chơi game nhưng tôi rất thích dùng máy này để lập trình, máy rất ổn định, mạnh mẽ, phản hồi tác vụ rất nhanh. Tự tin để chạy các ứng dụng nặng",8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Trần Minh Lâm,5,1,"Máy rất tốt, chạy các tựa game rất mượt, quang trọng là khi làm việc hiệu suất máy cực kì tốt. Ổn định theo mạng, có lúc vượt trội hơn. Nhưng có một vấn đề hầu hết các máy gaming gặp là khi không đeo tay nghe cáo quạt tản nhiệt hơi ồn.Nói chung máy ổn và hiệu quả tốt.",8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Phan Đức Huy,5,1,"sản phẩm dùng rất tốt,chơi game mượt,ít có hiện tượng giật lag,rất đáng tiền",8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Nguyễn Văn Phúc,5,0,Sp dùng rất tốt,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Vũ Đăng Định,5,0,Rất tốt,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Lộc,4,0,Dùng ôk có điều lúc k cấm sạc nghe nhạc lâu lâu nó bị rè còn cấm sạc vào thì bình thường là có lỗi gì không ạ,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Bùi Mạnh Cường,4,0,dùng cũng ok,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Em Hiếu,5,0,hang chat luong cao,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Hải Thịnh,4,0,Tôi thấy với giá này con này rất hợp lý với giá cả sinh viên,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i7 Alder Lake - 12700H,14,20,2.3GHz,Turbo Boost 4.7 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Spatial Audio,X ULTRA,LAN (RJ45),Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),"Bộ sản phẩm gồm: Dây nguồn, Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",19900000,Thái,1,1,"Vừa mua về đã bị lỗi tối màn hình, nháy sáng",8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12500H,12,16,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Acer TrueHarmony,X ULTRA,Thunderbolt 4 USB-C,Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,MUX Switch,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),"Bộ sản phẩm gồm: Dây nguồn, Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",19900000,Trương Phú Thịnh,5,1,Xịn nha . máy mát . giá ok,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12500H,12,16,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Acer TrueHarmony,X ULTRA,Thunderbolt 4 USB-C,Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,MUX Switch,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),"Bộ sản phẩm gồm: Dây nguồn, Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",19900000,Anh Hiển,1,0,Vừa mua về đã hỏng.,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12500H,12,16,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Acer TrueHarmony,X ULTRA,Thunderbolt 4 USB-C,Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,MUX Switch,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),"Bộ sản phẩm gồm: Dây nguồn, Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",19900000,Nguyễn Anh Khoa,5,1,Một thời mê laptop gaming,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12500H,12,16,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Acer TrueHarmony,X ULTRA,Thunderbolt 4 USB-C,Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,MUX Switch,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,Acer,Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),"Bộ sản phẩm gồm: Dây nguồn, Sách hướng dẫn, Thùng máy, Sạc Laptop Acer
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",19900000,Lê Văn Mải,5,0,Tốt,8 GB,DDR4 2 khe (1 khe 8 GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12500H,12,16,2.5GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 3050, 4 GB",Acer TrueHarmony,X ULTRA,Thunderbolt 4 USB-C,Wi-Fi 6 (802.11ax),HD webcam,Đèn chuyển màu RGB - 4 vùng,MUX Switch,,,Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg,Vỏ nhựa,"4-cell, 57.5Wh",Windows 11 Home SL,2022,360.4,271.09,25.9,2.5
